,Time,Temperature,Pressure,Humidity,Day_length,Month,Day_of_month,Wind_speed,Radiation
4531,103,50,30.48,93,44220,3,4,3.6591675250289084,2.24
4532,57,50,30.48,95,44220,3,4,3.2641855320747717,1.9
4533,27,50,30.49,95,44220,3,4,4.347299059941377,1.85
4534,6,51,30.49,96,44220,3,4,2.18483725302993,1.88
4535,8274,51,30.49,96,44340,3,3,6.542250309711963,2.07
4536,8245,51,30.49,97,44340,3,3,3.0693239170363853,2.15
4537,8215,51,30.49,97,44340,3,3,4.426625966534,1.99
4538,8187,51,30.49,97,44340,3,3,-3.049166536906475,1.69
4539,8156,51,30.49,97,44340,3,3,-0.5996114064499175,1.76
4540,8131,51,30.49,96,44340,3,3,-4.7797988722081275,1.83
4541,8104,51,30.49,95,44340,3,3,2.8993285426944544,1.98
4542,8075,51,30.5,94,44340,3,3,-1.1052180120931516,1.7
4543,8045,51,30.5,93,44340,3,3,3.8232253466644948,1.8
4544,8017,51,30.49,92,44340,3,3,-0.4187947951642936,1.45
4545,7992,52,30.49,92,44340,3,3,1.0177711747906948,2.21
4546,7957,52,30.5,91,44340,3,3,-3.2655583107732116,1.68
4547,7931,52,30.5,91,44340,3,3,2.1832719607902185,1.52
4548,7903,53,30.5,91,44340,3,3,0.0,1.58
4549,7871,53,30.5,91,44340,3,3,0.0,1.71
4550,7842,53,30.5,92,44340,3,3,0.0,1.78
4551,7818,53,30.5,94,44340,3,3,1.1067194463691543,1.76
4552,7785,53,30.5,97,44340,3,3,1.115039677743458,2.02
4553,7761,53,30.5,99,44340,3,3,1.1127109670111701,1.93
4554,7730,53,30.5,99,44340,3,3,1.1139310184641,1.96
4555,7707,53,30.5,100,44340,3,3,1.1183583431369464,2.1
4556,7670,53,30.51,100,44340,3,3,-1.1128761324647276,1.72
4557,7643,53,30.51,100,44340,3,3,-0.0,1.73
4558,7613,52,30.51,100,44340,3,3,-1.1151758329228443,1.9
4559,7587,52,30.51,100,44340,3,3,-3.3584410891948155,2.08
4560,7559,53,30.51,100,44340,3,3,2.008969967331527,1.93
4561,7533,53,30.51,100,44340,3,3,0.9679788646386194,1.97
4562,7507,53,30.51,100,44340,3,3,0.0,2.08
4563,7479,53,30.51,100,44340,3,3,3.0089905732921096,2.03
4564,7448,53,30.51,100,44340,3,3,-0.3280218707854614,2.03
4565,7417,54,30.5,100,44340,3,3,-0.44264803731954105,2.34
4566,7387,54,30.5,100,44340,3,3,-0.0,2.35
4567,7359,54,30.5,100,44340,3,3,-0.0,2.05
4568,7332,54,30.5,100,44340,3,3,-0.0,1.95
4569,7298,54,30.5,100,44340,3,3,-0.390675464944685,2.28
4570,7269,54,30.5,100,44340,3,3,-0.6564972559309576,1.96
4571,7241,54,30.5,100,44340,3,3,-0.0,2.28
4572,7205,54,30.5,100,44340,3,3,-0.763713422418201,2.33
4573,7180,54,30.49,100,44340,3,3,-0.0,2.4
4574,7149,54,30.49,100,44340,3,3,-0.0,2.29
4575,7121,54,30.49,100,44340,3,3,-0.0,2.29
4576,7092,54,30.49,100,44340,3,3,1.117025676866912,2.31
4577,7064,54,30.49,100,44340,3,3,-0.9682045605615073,2.36
4578,7035,54,30.49,100,44340,3,3,-1.4265666016983793,2.54
4579,7002,54,30.49,100,44340,3,3,-0.0,2.49
4580,6977,54,30.49,100,44340,3,3,-1.478115207955407,2.51
4581,6950,54,30.49,100,44340,3,3,-3.3300950583088422,1.72
4582,6919,54,30.49,100,44340,3,3,-3.2781225190732513,1.74
4583,6893,55,30.49,100,44340,3,3,3.1928979500052033,1.82
4584,6860,55,30.49,100,44340,3,3,1.3723709690350805,1.97
4585,6836,55,30.49,100,44340,3,3,-2.403387011036114,1.89
4586,6812,55,30.49,100,44340,3,3,1.7797188501348997,1.72
4587,6786,55,30.49,100,44340,3,3,2.1669620192137264,1.64
4588,6754,55,30.48,100,44340,3,3,2.8459172852526784,1.8
4589,6731,55,30.48,100,44340,3,3,-1.9228135179622239,1.76
4590,6704,55,30.48,99,44340,3,3,-1.973584882573057,2.02
4591,6677,55,30.48,99,44340,3,3,0.9900116350480187,2.01
4592,6649,55,30.48,99,44340,3,3,-3.3601693103242725,2.11
4593,6626,55,30.48,99,44340,3,3,3.1563480936412436,2.11
4594,6597,55,30.47,99,44340,3,3,2.399324643734822,2.0
4595,6562,55,30.47,99,44340,3,3,-2.6423450370317716,2.4
4596,6539,55,30.47,99,44340,3,3,2.6656233444242723,1.99
4597,6517,55,30.47,99,44340,3,3,0.0,2.11
4598,6484,55,30.47,99,44340,3,3,1.7376254330538758,2.17
4599,6457,56,30.47,99,44340,3,3,-0.1690741342617835,2.75
4600,6430,55,30.47,99,44340,3,3,2.846609776790934,3.6
4601,6401,56,30.48,99,44340,3,3,1.7614063949870755,2.92
4602,6370,56,30.47,99,44340,3,3,4.614886852323203,5.09
4603,6342,56,30.47,99,44340,3,3,0.2031525206303903,9.35
4604,6323,56,30.47,99,44340,3,3,-5.480744429621307,6.6
4605,6290,56,30.47,99,44340,3,3,-0.5603203325595124,8.83
4606,6265,56,30.47,99,44340,3,3,2.707095614900647,10.54
4607,6235,56,30.47,99,44340,3,3,-2.3197193487454335,13.26
4608,6205,56,30.47,99,44340,3,3,0.4058406850138745,18.93
4609,6182,56,30.46,99,44340,3,3,-1.267427760538251,14.27
4610,6157,56,30.46,99,44340,3,3,-3.9671198814522866,13.21
4611,6125,56,30.46,99,44340,3,3,-2.041088737517001,20.21
4612,6088,56,30.46,99,44340,3,3,1.3240726771200069,17.93
4613,6056,56,30.46,99,44340,3,3,0.0,11.01
4614,6037,56,30.46,99,44340,3,3,1.1153022349774262,29.66
4615,6009,56,30.47,99,44340,3,3,-0.6379513161094454,44.51
4616,5983,56,30.46,99,44340,3,3,1.0469411886316782,51.11
4617,5954,56,30.46,99,44340,3,3,-1.1009343181161915,92.04
4618,5931,56,30.46,99,44340,3,3,-5.083713044610805,93.58
4619,5900,57,30.47,98,44340,3,3,-7.813432360672477,54.39
4620,5870,57,30.47,98,44340,3,3,0.7433876256029355,43.95
4621,5844,57,30.46,97,44340,3,3,-3.381897253207565,63.39
4622,5812,57,30.47,96,44340,3,3,-3.6668269564839,34.75
4623,5786,58,30.47,94,44340,3,3,-6.663338448038873,53.27
4624,5757,58,30.47,94,44340,3,3,5.296068387062777,58.17
4625,5726,58,30.47,95,44340,3,3,0.3051986973667522,47.63
4626,5700,57,30.46,96,44340,3,3,-7.742900908510326,80.4
4627,5670,57,30.46,97,44340,3,3,0.8740411445270774,24.55
4628,5646,57,30.46,97,44340,3,3,3.0045851312182585,24.28
4629,5615,57,30.46,97,44340,3,3,-4.334515367766844,40.13
4630,5588,57,30.46,97,44340,3,3,-3.8748584890211752,52.42
4631,5563,57,30.46,96,44340,3,3,-2.8458628764931633,28.04
4632,5533,58,30.46,96,44340,3,3,-6.571610621463714,35.63
4633,5510,58,30.46,96,44340,3,3,-1.9116759553151965,18.9
4634,5478,58,30.46,96,44340,3,3,0.21093251578322558,46.41
4635,5454,58,30.46,96,44340,3,3,6.947246436523375,64.63
4636,5426,58,30.46,95,44340,3,3,-7.837330400908884,40.23
4637,5401,59,30.46,95,44340,3,3,0.7798870472118656,38.54
4638,5372,59,30.46,94,44340,3,3,4.830179048476947,72.71
4639,5348,59,30.46,94,44340,3,3,-2.9859971380929644,89.64
4640,5321,59,30.46,94,44340,3,3,4.490224348130967,67.4
4641,5293,59,30.46,94,44340,3,3,5.902463660645932,73.36
4642,5265,59,30.46,93,44340,3,3,7.72426995699356,56.11
4643,5231,60,30.46,93,44340,3,3,0.6901823791703896,43.06
4644,5210,60,30.46,92,44340,3,3,4.820062731966476,140.82
4645,5180,59,30.46,93,44340,3,3,-3.9046038912821626,299.24
4646,5150,59,30.46,93,44340,3,3,5.1104662844853115,230.83
4647,5122,59,30.46,93,44340,3,3,5.432301584224835,182.23
4648,5101,59,30.46,93,44340,3,3,-4.154637092013095,205.95
4649,5069,59,30.47,94,44340,3,3,-3.232607032636383,128.86
4650,5045,59,30.47,94,44340,3,3,7.846905112445855,190.92
4651,5006,60,30.47,92,44340,3,3,-1.7284882279890035,124.08
4652,4977,60,30.47,92,44340,3,3,-4.8298536625915816,141.52
4653,4951,60,30.47,90,44340,3,3,-8.969731866830626,112.62
4654,4919,60,30.47,91,44340,3,3,-10.780835353068975,122.06
4655,4895,60,30.47,91,44340,3,3,10.098650826904406,155.15
4656,4865,61,30.47,90,44340,3,3,-4.312334374661937,368.95
4657,4810,61,30.48,88,44340,3,3,-5.313850812554591,229.09
4658,4782,61,30.48,86,44340,3,3,-2.3957388008237586,155.97
4659,4751,62,30.48,87,44340,3,3,-2.224595555300315,149.16
4660,4723,62,30.48,81,44340,3,3,3.9039627632132032,316.89
4661,4693,61,30.48,82,44340,3,3,-0.3677150357388821,243.96
4662,4664,61,30.48,84,44340,3,3,6.781134415982331,207.02
4663,4634,61,30.48,83,44340,3,3,-0.34048476445786124,219.81
4664,4605,61,30.48,85,44340,3,3,-7.724687753623144,210.1
4665,4573,61,30.48,86,44340,3,3,5.602007281369674,207.27
4666,4545,61,30.49,86,44340,3,3,3.1330146005091115,168.49
4667,4518,61,30.49,85,44340,3,3,6.446786846441697,155.49
4668,4491,61,30.49,85,44340,3,3,2.2330726820512727,235.73
4669,4461,61,30.49,85,44340,3,3,-4.084292813270249,108.19
4670,4400,61,30.5,84,44340,3,3,4.783520976466005,181.51
4671,4370,62,30.5,84,44340,3,3,-8.678809417163109,185.47
4672,4347,62,30.5,82,44340,3,3,-2.9662839754042154,158.03
4673,4320,63,30.51,78,44340,3,3,10.099805261902738,226.85
4674,4289,63,30.5,78,44340,3,3,-7.213218748060749,160.85
4675,4255,63,30.5,78,44340,3,3,-0.5282966037465034,183.35
4676,4229,63,30.5,77,44340,3,3,1.8791752678126117,162.62
4677,4196,63,30.5,77,44340,3,3,-1.7865858670356543,1359.79
4678,4167,64,30.51,77,44340,3,3,-10.74370985875286,176.88
4679,4136,65,30.51,74,44340,3,3,1.3039058371353662,244.68
4680,4107,64,30.51,72,44340,3,3,0.16851935300312,477.05
4681,4084,65,30.52,72,44340,3,3,6.7499911120300204,312.86
4682,4053,65,30.51,70,44340,3,3,5.577413212145077,435.61
4683,4021,65,30.51,71,44340,3,3,-1.2064058567739906,408.61
4684,3992,65,30.52,66,44340,3,3,1.593643809841427,956.25
4685,3966,65,30.52,66,44340,3,3,5.296729397303186,258.79
4686,3937,66,30.52,65,44340,3,3,5.548327556310339,195.46
4687,3910,66,30.52,66,44340,3,3,-0.49157552519892567,410.96
4688,3880,65,30.52,56,44340,3,3,-0.5865648577357014,674.36
4689,3853,65,30.52,56,44340,3,3,-8.811955442521352,1180.9
4690,3820,66,30.52,54,44340,3,3,1.1738133786433098,247.18
4691,3796,66,30.52,55,44340,3,3,-2.0757797619007983,1057.64
4692,3763,65,30.52,58,44340,3,3,-1.3264170884876747,986.54
4693,3732,65,30.52,58,44340,3,3,0.7385471292358075,977.1
4694,3705,65,30.53,57,44340,3,3,-3.8823916047355875,941.88
4695,3676,65,30.52,55,44340,3,3,-0.35604399963030237,924.57
4696,3649,64,30.52,56,44340,3,3,4.4242173161614,914.39
4697,3614,64,30.52,57,44340,3,3,0.7659908111036422,898.98
4698,3595,64,30.52,57,44340,3,3,1.097085250976695,886.67
4699,3563,64,30.52,58,44340,3,3,-8.964497774815044,874.45
4700,3532,63,30.52,59,44340,3,3,4.433936467111598,858.22
4701,3499,63,30.52,59,44340,3,3,0.40064700045194884,844.41
4702,3474,63,30.52,59,44340,3,3,-7.211336568091529,830.85
4703,3443,62,30.52,59,44340,3,3,-6.690851404140803,818.25
4704,3416,62,30.52,59,44340,3,3,-3.6113232645061846,801.76
4705,3387,62,30.52,61,44340,3,3,-8.919489602465815,789.5
4706,3361,62,30.52,61,44340,3,3,-5.914562529498564,771.49
4707,3325,62,30.52,62,44340,3,3,-0.9306723438498272,754.1
4708,3298,61,30.52,63,44340,3,3,2.528786816520914,738.71
4709,3272,61,30.51,64,44340,3,3,2.25326801027646,723.91
4710,3244,61,30.51,65,44340,3,3,-0.21561324801179582,706.4
4711,3216,60,30.52,66,44340,3,3,-4.730227723836157,689.99
4712,3184,60,30.51,67,44340,3,3,-1.7039143634496594,668.68
4713,3154,60,30.51,66,44340,3,3,-3.7630607960786917,648.95
4714,3128,60,30.51,68,44340,3,3,0.08529862927644406,632.99
4715,3097,60,30.51,68,44340,3,3,-3.5538226823172057,614.57
4716,3062,59,30.51,69,44340,3,3,2.201434934504693,594.34
4717,3031,58,30.51,71,44340,3,3,2.38927277627521,574.41
4718,3000,58,30.51,69,44340,3,3,2.221101981563623,555.64
4719,2941,58,30.51,70,44340,3,3,-1.40241483916387,515.95
4720,2909,58,30.51,68,44340,3,3,0.6078130957102813,495.0
4721,2878,59,30.51,63,44340,3,3,-5.6093431991747185,473.84
4722,2854,60,30.5,61,44340,3,3,-4.19479911349163,454.42
4723,2821,60,30.5,61,44340,3,3,-0.4463321410343239,433.58
4724,2797,60,30.5,57,44340,3,3,2.2710940147516645,415.29
4725,2768,59,30.5,59,44340,3,3,-1.6062773286213603,390.7
4726,2737,58,30.5,60,44340,3,3,-2.2218022322181525,372.75
4727,2705,57,30.5,63,44340,3,3,2.116316183733901,351.42
4728,2675,55,30.5,65,44340,3,3,1.5125623004461912,327.45
4729,2644,53,30.5,68,44340,3,3,-0.8651911847258835,308.85
4730,2616,52,30.5,74,44340,3,3,-0.8722600795793458,284.28
4731,2584,50,30.5,77,44340,3,3,2.9631744111611438,259.02
4732,2553,49,30.49,78,44340,3,3,-3.3588892309479794,233.35
4733,2525,48,30.49,77,44340,3,3,1.1253755042612479,214.86
4734,2490,48,30.49,75,44340,3,3,-3.1493876488917047,171.88
4735,2466,47,30.49,75,44340,3,3,3.3001221380913393,47.51
4736,2437,47,30.49,76,44340,3,3,4.033855897007244,31.69
4737,2408,47,30.48,75,44340,3,3,-2.166866859600918,30.5
4738,2376,46,30.48,72,44340,3,3,-5.021791059605832,30.27
4739,2342,46,30.48,73,44340,3,3,-5.5949720317076,26.9
4740,2312,45,30.48,75,44340,3,3,-0.3833944660668117,23.87
4741,2283,45,30.48,74,44340,3,3,4.160701219215357,21.66
4742,2254,45,30.48,74,44340,3,3,4.837582007264681,18.75
4743,2226,46,30.48,72,44340,3,3,2.8158105202106354,14.33
4744,2200,46,30.48,72,44340,3,3,3.4008778709311698,9.81
4745,2170,46,30.48,71,44340,3,3,4.43962193493798,6.63
4746,2142,46,30.48,71,44340,3,3,3.9620018844108027,5.22
4747,2111,46,30.48,71,44340,3,3,-2.69177168130715,3.92
4748,2088,46,30.48,72,44340,3,3,-2.2437738123261695,1.88
4749,2055,46,30.48,71,44340,3,3,-3.552808455380908,1.78
4750,2023,46,30.48,71,44340,3,3,3.0275712110157587,1.82
4751,1996,46,30.48,72,44340,3,3,-1.193317259994089,1.73
4752,1965,46,30.48,70,44340,3,3,0.890262353439951,2.03
4753,1938,46,30.48,71,44340,3,3,3.0333163600692257,1.85
4754,1913,46,30.48,70,44340,3,3,7.8175107270910615,1.88
4755,1880,46,30.47,72,44340,3,3,-1.0590741699632633,2.08
4756,1853,45,30.47,73,44340,3,3,5.748028115675314,1.72
4757,1823,45,30.47,75,44340,3,3,-6.749382865153958,1.96
4758,1797,45,30.47,76,44340,3,3,6.044587366406796,1.91
4759,1764,45,30.47,79,44340,3,3,1.3996203653496129,2.14
4760,1734,45,30.47,80,44340,3,3,-3.8118418179061346,2.2
4761,1708,45,30.47,77,44340,3,3,5.605467607239203,2.38
4762,1678,45,30.47,79,44340,3,3,-0.45631346328903744,2.37
4763,1650,45,30.47,83,44340,3,3,3.391102306783862,2.08
4764,1622,45,30.47,82,44340,3,3,-1.0904682930562855,2.17
4765,1593,45,30.47,86,44340,3,3,4.4930564269768345,2.01
4766,1563,45,30.47,85,44340,3,3,5.121332716387213,2.06
4767,1537,45,30.47,86,44340,3,3,3.216654964459261,1.94
4768,1508,45,30.47,83,44340,3,3,5.200667346119322,2.05
4769,1473,45,30.47,82,44340,3,3,-4.840864262584201,1.84
4770,1450,45,30.47,86,44340,3,3,-4.367255655740334,1.96
4771,1417,45,30.46,84,44340,3,3,-4.4995611112253675,1.96
4772,1383,45,30.46,88,44340,3,3,-1.7589190762147697,2.06
4773,1350,45,30.46,88,44340,3,3,0.22465542022583393,2.07
4774,1320,45,30.47,89,44340,3,3,3.0777973039635302,1.99
4775,1284,45,30.46,90,44340,3,3,1.5785880394068963,1.92
4776,1253,45,30.47,91,44340,3,3,-2.5029296613348437,1.8
4777,1227,46,30.47,90,44340,3,3,1.9232707793415904,2.01
4778,1195,46,30.47,90,44340,3,3,-3.5758196979843024,1.88
4779,1158,46,30.47,89,44340,3,3,-3.5758196979843024,1.9
4780,1128,46,30.47,87,44340,3,3,-4.253174655850824,1.99
4781,1097,47,30.47,87,44340,3,3,-3.360489466948665,2.16
4782,1067,47,30.47,88,44340,3,3,-4.497637655820023,1.88
4783,1035,47,30.47,88,44340,3,3,-4.489723186724669,1.91
4784,1000,47,30.47,89,44340,3,3,-4.484730180924884,1.89
4785,977,47,30.47,90,44340,3,3,-0.28794653155905214,1.96
4786,948,47,30.47,85,44340,3,3,-0.8664105458517908,2.04
4787,922,47,30.47,85,44340,3,3,-6.692357118475705,1.97
4788,894,47,30.47,87,44340,3,3,-3.9984207184744496,1.94
4789,870,47,30.47,87,44340,3,3,-6.737535370031163,1.95
4790,829,47,30.47,88,44340,3,3,-5.261285256946962,1.98
4791,804,47,30.47,86,44340,3,3,-6.3627968904940335,2.08
4792,776,47,30.47,85,44340,3,3,-2.550330850857583,1.92
4793,750,47,30.47,86,44340,3,3,-7.8658685225119065,2.05
4794,723,47,30.47,88,44340,3,3,-0.7197086134652331,2.1
4795,689,47,30.47,90,44340,3,3,-2.099290727108307,1.95
4796,659,47,30.48,92,44340,3,3,-0.9420167655370395,1.92
4797,634,47,30.48,94,44340,3,3,5.550327219465365,2.03
4798,604,46,30.48,93,44340,3,3,-6.1093180411789465,1.92
4799,577,46,30.48,93,44340,3,3,-6.227539173495979,1.93
4800,549,46,30.48,92,44340,3,3,-3.36767452709255,1.87
4801,517,46,30.48,92,44340,3,3,-4.494998504571428,1.99
4802,489,46,30.48,91,44340,3,3,-3.3662544356457142,2.03
4803,458,46,30.49,89,44340,3,3,-4.4968947691146814,1.87
4804,425,46,30.48,89,44340,3,3,-5.613753687931428,2.11
4805,401,46,30.49,88,44340,3,3,-3.3644977215605163,2.07
4806,373,46,30.49,89,44340,3,3,-5.613753687931428,2.02
4807,347,46,30.49,89,44340,3,3,-5.468333829437712,1.98
4808,306,46,30.49,91,44340,3,3,-1.9537375347465527,2.06
4809,287,47,30.49,92,44340,3,3,2.987909210227276,2.29
4810,256,47,30.49,93,44340,3,3,-1.236645803155739,1.87
4811,200,47,30.49,93,44340,3,3,1.8231191016295183,2.09
4812,169,47,30.49,95,44340,3,3,2.491644837668999,2.21
4813,139,47,30.5,95,44340,3,3,1.8939339312623364,2.56
4814,112,47,30.5,95,44340,3,3,1.2458224188344995,2.46
4815,39,48,30.5,94,44340,3,3,1.1699013485615766,2.2
4816,10,48,30.5,94,44340,3,3,1.1890618750507818,2.07
4817,8286,48,30.5,95,44400,3,2,1.7522522420677835,2.15
4818,8254,48,30.5,95,44400,3,2,2.0842583385657583,2.14
4819,8225,48,30.5,95,44400,3,2,3.3692702286988503,2.1
4820,8197,48,30.5,96,44400,3,2,3.367193903579733,2.12
4821,8167,49,30.5,97,44400,3,2,-0.9687522523717158,2.4
4822,8136,49,30.51,98,44400,3,2,0.6312329104548938,2.38
4823,8113,49,30.51,98,44400,3,2,0.8428926103997099,2.16
4824,8085,49,30.51,98,44400,3,2,-5.086572946877879,2.16
4825,8053,49,30.51,99,44400,3,2,-4.0667628098413,2.75
4826,8026,49,30.51,98,44400,3,2,-4.3891649742086685,2.45
4827,7997,49,30.51,98,44400,3,2,-3.5889137847307944,2.37
4828,7974,49,30.51,98,44400,3,2,2.7476344870206537,2.35
4829,7941,50,30.51,98,44400,3,2,1.4091778809193096,2.34
4830,7906,50,30.51,98,44400,3,2,1.4266477052328133,2.17
4831,7876,50,30.51,98,44400,3,2,0.710153524382556,2.3
4832,7850,49,30.51,97,44400,3,2,0.710153524382556,2.37
4833,7826,50,30.51,97,44400,3,2,2.136801229615369,2.44
4834,7794,50,30.51,97,44400,3,2,1.0723826048523561,2.38
4835,7770,50,30.51,98,44400,3,2,1.6706321457636821,2.57
4836,7738,50,30.51,98,44400,3,2,3.3432829179740513,2.36
4837,7710,50,30.51,99,44400,3,2,-1.8648033689865813,2.54
4838,7683,50,30.51,99,44400,3,2,-0.07817826464933568,2.74
4839,7653,50,30.51,99,44400,3,2,-1.5906981455541882,2.44
4840,7624,50,30.51,99,44400,3,2,-1.5008670745014987,2.46
4841,7593,51,30.51,99,44400,3,2,-0.8378663654405327,2.21
4842,7565,51,30.51,99,44400,3,2,-0.8587058867105013,2.51
4843,7544,52,30.51,99,44400,3,2,-1.2549376229042646,2.28
4844,7514,52,30.51,99,44400,3,2,-0.41707125746373186,2.23
4845,7488,52,30.51,99,44400,3,2,-1.286150594761951,2.22
4846,7453,53,30.51,100,44400,3,2,-4.422355327817745,2.42
4847,7424,53,30.51,100,44400,3,2,-1.5565607788944447,2.33
4848,7398,53,30.51,100,44400,3,2,-0.7359053807711126,2.52
4849,7374,53,30.51,100,44400,3,2,-0.7359053807711126,2.71
4850,7340,53,30.51,100,44400,3,2,-0.08091912428734843,2.5
4851,7311,53,30.51,100,44400,3,2,2.048078743423122,2.86
4852,7275,53,30.51,100,44400,3,2,-0.0,2.97
4853,7247,53,30.51,99,44400,3,2,-0.0,2.12
4854,7218,53,30.51,99,44400,3,2,-0.0,2.06
4855,7187,53,30.5,99,44400,3,2,-0.0,1.72
4856,7163,53,30.5,99,44400,3,2,-0.2728528317454798,2.15
4857,7132,53,30.5,99,44400,3,2,-0.0,2.21
4858,7098,52,30.5,98,44400,3,2,-0.6780095450950575,1.83
4859,7068,52,30.5,96,44400,3,2,1.3746084062697608,1.93
4860,7045,52,30.5,94,44400,3,2,-2.1844579915415423,1.72
4861,7015,52,30.5,94,44400,3,2,3.2910446429971016,1.88
4862,6985,52,30.5,94,44400,3,2,-0.9427716665986264,1.64
4863,6962,53,30.49,94,44400,3,2,-1.116394564612591,2.5
4864,6929,53,30.49,93,44400,3,2,-1.0976165843979815,2.17
4865,6898,53,30.49,93,44400,3,2,-2.2459160033293077,2.65
4866,6870,54,30.49,93,44400,3,2,-2.155881095674053,2.27
4867,6846,54,30.49,93,44400,3,2,-0.0,2.81
4868,6821,54,30.49,92,44400,3,2,-1.1057409879723266,3.21
4869,6792,54,30.49,91,44400,3,2,-0.0,1.92
4870,6764,55,30.49,93,44400,3,2,-0.0,2.01
4871,6736,55,30.49,92,44400,3,2,-0.0,1.7
4872,6714,55,30.48,92,44400,3,2,-0.0,1.89
4873,6690,55,30.49,90,44400,3,2,-0.0,1.66
4874,6656,56,30.48,90,44400,3,2,-0.0,1.68
4875,6636,56,30.48,91,44400,3,2,-1.893960937363312,1.89
4876,6604,56,30.48,92,44400,3,2,-0.0,1.68
4877,6573,56,30.48,92,44400,3,2,-1.1170232174896142,1.88
4878,6548,56,30.48,93,44400,3,2,-0.0,2.0
4879,6523,56,30.48,95,44400,3,2,-0.0,1.98
4880,6495,56,30.48,96,44400,3,2,-1.0591778235447822,1.71
4881,6467,56,30.48,97,44400,3,2,-1.5053290419025422,2.18
4882,6436,56,30.48,98,44400,3,2,3.315867031032492,3.7
4883,6407,56,30.47,98,44400,3,2,1.2215597515797765,5.89
4884,6377,56,30.47,99,44400,3,2,-1.5897348045206798,8.87
4885,6355,56,30.47,99,44400,3,2,-4.397105768494813,12.21
4886,6329,55,30.47,99,44400,3,2,-4.0673224097982095,19.94
4887,6299,56,30.47,100,44400,3,2,0.0,25.66
4888,6272,56,30.46,100,44400,3,2,1.564596453525185,30.5
4889,6245,56,30.47,100,44400,3,2,-3.9672704362827567,22.37
4890,6209,56,30.46,100,44400,3,2,-1.980641118539781,40.66
4891,6183,56,30.46,100,44400,3,2,2.185747734799025,60.81
4892,6158,55,30.46,100,44400,3,2,1.0176265618715945,46.75
4893,6124,56,30.46,100,44400,3,2,1.4779044939256956,33.89
4894,6086,56,30.46,100,44400,3,2,1.388938705640699,50.28
4895,6062,56,30.46,100,44400,3,2,-0.7042760970310112,48.32
4896,6038,56,30.46,100,44400,3,2,0.587785979162472,130.6
4897,6012,56,30.46,100,44400,3,2,-1.6619492937044862,98.47
4898,5982,56,30.46,100,44400,3,2,-2.7225355717315924,55.33
4899,5957,56,30.46,99,44400,3,2,-0.8591043323974312,61.26
4900,5926,56,30.45,99,44400,3,2,-3.3178296599006734,171.07
4901,5897,56,30.46,99,44400,3,2,1.4057902266272173,46.2
4902,5872,56,30.46,99,44400,3,2,0.0,61.85
4903,5844,56,30.46,98,44400,3,2,-1.7695882814013375,44.23
4904,5809,57,30.46,98,44400,3,2,2.1389149919266788,37.37
4905,5781,57,30.46,97,44400,3,2,-1.9577169920224011,65.84
4906,5756,57,30.46,96,44400,3,2,2.1575209992419184,89.64
4907,5726,57,30.46,95,44400,3,2,-1.7530430416678515,165.77
4908,5703,58,30.45,95,44400,3,2,-2.2487416736903856,136.57
4909,5674,58,30.46,95,44400,3,2,-4.229629373969721,147.67
4910,5646,58,30.46,94,44400,3,2,-3.8810281944503364,158.96
4911,5615,58,30.46,93,44400,3,2,0.21845790499015436,107.28
4912,5589,58,30.45,92,44400,3,2,5.356038840266459,207.08
4913,5561,58,30.46,92,44400,3,2,-5.61982180862329,209.58
4914,5537,58,30.45,92,44400,3,2,-3.3600703444008224,250.86
4915,5510,58,30.45,92,44400,3,2,2.0586435102927965,284.87
4916,5482,59,30.45,92,44400,3,2,0.7240095658118741,169.22
4917,5451,59,30.45,92,44400,3,2,6.366587256517226,229.41
4918,5428,59,30.45,91,44400,3,2,-0.49716758487090873,156.08
4919,5397,59,30.45,91,44400,3,2,2.0438493286942783,167.38
4920,5370,59,30.45,90,44400,3,2,5.84080675837239,153.42
4921,5348,59,30.45,90,44400,3,2,1.6327069923275914,202.84
4922,5321,59,30.45,91,44400,3,2,-3.9946081118855914,276.43
4923,5294,59,30.45,93,44400,3,2,-4.768964944289482,480.13
4924,5265,58,30.45,93,44400,3,2,5.5843210728238,320.19
4925,5235,58,30.45,94,44400,3,2,3.9665392916204523,208.26
4926,5204,58,30.45,94,44400,3,2,0.9306535605921833,244.64
4927,5179,58,30.45,94,44400,3,2,3.9914771525067785,169.75
4928,5152,58,30.46,93,44400,3,2,2.368583384586621,132.97
4929,5124,58,30.46,94,44400,3,2,-0.0276456582185585,116.72
4930,5100,58,30.46,94,44400,3,2,0.8232545224598286,56.48
4931,5067,58,30.46,93,44400,3,2,4.493043631931649,143.21
4932,5038,58,30.46,93,44400,3,2,-3.366124442557174,156.05
4933,5007,58,30.46,92,44400,3,2,-4.056396272824135,76.26
4934,4977,58,30.46,91,44400,3,2,1.00563845112743,122.09
4935,4955,58,30.46,91,44400,3,2,-2.3051910089807617,149.81
4936,4924,58,30.46,91,44400,3,2,-0.36737426463670836,176.07
4937,4898,58,30.46,90,44400,3,2,-0.832948860323299,147.95
4938,4863,58,30.46,90,44400,3,2,-5.537061843980551,212.1
4939,4839,58,30.46,90,44400,3,2,0.3138016211134318,143.36
4940,4810,59,30.46,89,44400,3,2,4.559833525468624,87.75
4941,4784,59,30.47,89,44400,3,2,-0.5400420529047333,100.11
4942,4753,59,30.47,88,44400,3,2,1.6941094281565332,188.83
4943,4721,59,30.47,87,44400,3,2,-4.442016596630361,203.33
